术语ID,优先级,术语类型,英文术语,统一中文译名,分类列表,模块列表,出现次数,来源文件示例,备注
G07734,P2,系统文本,Desert test siege map TEMP,沙漠攻城测试地图（临时）,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07735,P2,系统文本,Deserter,逃兵,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_bandits_xml.xml,文化称呼与专名音译修订
G07736,P2,系统文本,Deserters Party,逃兵队伍,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07737,P2,系统文本,Desertion,逃亡,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07738,P2,系统文本,Desktop Resolution,桌面分辨率,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07739,P2,系统文本,Desperate Times,绝境,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07740,P2,系统文本,Destroyed,已摧毁,系统文本,Native,1,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G07741,P2,系统文本,Destroyed parties,被摧毁的队伍,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07742,P2,系统文本,Determine the game difficulty,设定游戏难度,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07743,P2,系统文本,Devious,阴险,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07744,P2,系统文本,devious,狡诈,系统文本,SandBox,1,SandBox/ModuleData/trait_strings.xml,文化称呼与专名音译修订
G07745,P2,系统文本,devious but soft-hearted,狡诈心软,系统文本,SandBox,1,SandBox/ModuleData/trait_strings.xml,文化称呼与专名音译修订
G07746,P2,系统文本,Devseg Plateau (Steppe),德夫塞格高原（草原）,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_custom_battle_scenes_xml.xml,文化称呼与专名音译修订
G07747,P2,系统文本,dey Corvand,德·科万德,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07748,P2,系统文本,Diathma Meadows (Plain),迪亚斯玛草甸（平原）,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_custom_battle_scenes_xml.xml,文化称呼与专名音译修订
G07749,P2,系统文本,Dice Roll,掷骰,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07750,P2,系统文本,Difficulty,难度,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07751,P2,系统文本,Difficulty Presets,难度预设,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07752,P2,系统文本,Diplomacy,外交,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07753,P2,系统文本,Direction of daughter and rogue,女儿与恶徒的方向,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_SandBox.xml,文化称呼与专名音译修订
G07754,P2,系统文本,Direction to Bandits,匪徒方向,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07755,P2,系统文本,Dirty Fighting,卑劣格斗,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07756,P2,系统文本,Disable All Tutorials,禁用所有教程,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07757,P2,系统文本,Disable Battle Death For All Heroes,禁用所有英雄战场阵亡,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07758,P2,系统文本,Disable Battle Death For Clan Members,禁用家族成员战场阵亡,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07759,P2,系统文本,Disable Battle Death For Player Hero,禁用玩家英雄战场阵亡,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07760,P2,系统文本,Disable Current Tutorial Step,禁用当前教程步骤,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07761,P2,系统文本,Disable Inactivity Kick,禁用离线踢出,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07762,P2,系统文本,Disabled,已禁用,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07763,P2,系统文本,Disallow Ranged Weapons,禁用远程武器,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07764,P2,系统文本,Disavow,否认,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07765,P2,系统文本,Disavow a Policy,否认政策,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07766,P2,系统文本,Disband,解散,系统文本,Native,1,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G07767,P2,系统文本,Disband Army,解散军团,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07768,P2,系统文本,Disband Party,解散部队,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07769,P2,系统文本,Disbanding,解散中,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07770,P2,系统文本,Discard All,全部丢弃,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07771,P2,系统文本,Discipline,纪律,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07772,P2,系统文本,Discuss the terms of your surrender,商议投降条件,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07773,P2,系统文本,DishonestBusinessQuarrel,不义商争,系统文本,SandBox,1,SandBox/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07774,P2,系统文本,dishonorable in every way,无德至极,系统文本,SandBox,1,SandBox/ModuleData/trait_strings.xml,文化称呼与专名音译修订
G07775,P2,系统文本,Dismiss from Army,逐出军团,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07776,P2,系统文本,Dismount,下马,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07777,P2,系统文本,Dismounted,已下马,系统文本,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_View.xml,文化称呼与专名音译修订
G07778,P2,系统文本,Disobeying Duel Server Rules,违反决斗服务器规则,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07779,P2,系统文本,Disorganized,混乱,系统文本,Native,1,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G07780,P2,系统文本,Dispatched,已派遣,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07781,P2,系统文本,Display Calibration,显示校准,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07782,P2,系统文本,Display Mode,显示模式,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07783,P2,系统文本,Distance,距离,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07784,P2,系统文本,Distance to Army Leader,距军团领袖距离,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07785,P2,系统文本,Distributed Goods,已分发货物,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07786,P2,系统文本,DLC Installation Complete,DLC安装完成,系统文本,Native,1,Native/ModuleData/consoles.xml,文化称呼与专名音译修订
G07787,P2,系统文本,DLSS Balanced,DLSS均衡,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07788,P2,系统文本,DLSS Performance,DLSS性能,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07789,P2,系统文本,DLSS Quality,DLSS质量,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07790,P2,系统文本,DLSS Ultra Performance,DLSS超级性能,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07791,P2,系统文本,Doctor's Oath,医者誓言,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07792,P2,系统文本,Dodgy Spice,可疑香料,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07793,P2,系统文本,Domogtul Castle,多莫格图尔堡,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07794,P2,系统文本,Don't get involved,不介入,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07795,P2,系统文本,Don't Show Again,不再显示,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07796,P2,系统文本,Donate prisoners,捐赠俘虏,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07797,P2,系统文本,Donate Troops,捐赠士兵,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07798,P2,系统文本,Donate troops to garrison,捐赠士兵给驻军,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07799,P2,系统文本,Donation XP,捐赠经验,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07800,P2,系统文本,Donative Demand,献金要求,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07801,P2,系统文本,Done,完成,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07802,P2,系统文本,Donkey's Swiftness,驴之迅捷,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07803,P2,系统文本,Door,门,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07804,P2,系统文本,Down Arrow,下箭头,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07805,P2,系统文本,down button,下按钮,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07806,P2,系统文本,Draft,征召,系统文本,Native,1,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G07807,P2,系统文本,Drag,拖拽,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07808,P2,系统文本,Dragon,龙,系统文本,Native,1,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G07809,P2,系统文本,Drapand Cliffs (Plain),德拉潘德峭壁（平原）,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_custom_battle_scenes_xml.xml,文化称呼与专名音译修订
G07810,P2,系统文本,Draw,平局,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07811,P2,系统文本,Dreadful Besieger,可怖围城者,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07812,P2,系统文本,Drill Sergeant,训练军士,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07813,P2,系统文本,Drills,操练,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07814,P2,系统文本,Drop,丢弃,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07815,P2,系统文本,Drop Weapon,丢弃武器,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07816,P2,系统文本,Drop Weapon DESC,丢弃武器说明,系统文本,Native,1,Native/ModuleData/global_strings.xml,文化称呼与专名音译修订
G07817,P2,系统文本,Druimmor Forest,德鲁伊莫尔森林,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07818,P2,系统文本,Dryatic Mountain Pass (Plain),德莱亚蒂克山隘（平原）,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_custom_battle_scenes_xml.xml,文化称呼与专名音译修订
G07819,P2,系统文本,Dryatic Mountain Plains (Plain),德莱亚蒂克山原（平原）,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_custom_battle_scenes_xml.xml,文化称呼与专名音译修订
G07820,P2,系统文本,Dual Breached,双面破城,系统文本,CustomBattle,1,CustomBattle/ModuleData/Languages/std_TaleWorlds_MountAndBlade_CustomBattle.xml,文化称呼与专名音译修订
G07821,P2,系统文本,Duel,决斗,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07822,P2,系统文本,Duel Statistics,决斗统计,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07823,P2,系统文本,Duelist,决斗者,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07824,P2,系统文本,Dune,沙丘,系统文本,Native,1,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G07825,P2,系统文本,Dungeon Architect,地牢建筑师,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07826,P2,系统文本,Durable,耐用,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
G07827,P2,系统文本,Dwellings,民居,系统文本,Native,1,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G07828,P2,系统文本,Dynamic Physics Simulation Frame Rate,动态物理模拟帧率,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07829,P2,系统文本,Dynamic Resolution FPS Target,动态分辨率FPS目标,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07830,P2,系统文本,Dynamic Resolution Scaling,动态分辨率缩放,系统文本,Native,1,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G07831,P2,系统文本,Eagle Eye,鹰眼,系统文本,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem.xml,文化称呼与专名音译修订
