行号,范围,模块,分类,子分类,来源文件,XML路径,记录标签,记录ID,字段,字符串ID,英文原文
1755,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[517],string,str_options_description.Kick,attr:text,,Kick DESC
1756,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[518],string,str_options_description.ToggleWeaponMode,attr:text,,Toggle Weapon Mode DESC
1757,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[519],string,str_options_description.EquipWeapon1,attr:text,,Equip Weapon 1 DESC
1758,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[520],string,str_options_description.EquipWeapon2,attr:text,,Equip Weapon 2 DESC
1759,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[521],string,str_options_description.EquipWeapon3,attr:text,,Equip Weapon 3 DESC
1760,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[522],string,str_options_description.EquipWeapon4,attr:text,,Equip Weapon 4 DESC
1761,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[523],string,str_options_description.EquipPrimaryWeapon,attr:text,,Equip Primary Weapon DESC
1762,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[524],string,str_options_description.EquipSecondaryWeapon,attr:text,,Equip Secondary Weapon DESC
1763,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[525],string,str_options_description.DropWeapon,attr:text,,Drop Weapon DESC
1764,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[526],string,str_options_description.SheathWeapon,attr:text,,Sheath Weapon DESC
1765,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[527],string,str_options_description.Leave,attr:text,,Leave DESC
1766,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[528],string,str_options_description.Zoom,attr:text,,Zoom DESC
1767,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[529],string,str_options_description.ViewCharacter,attr:text,,View Character DESC
1769,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[531],string,str_options_description.CameraToggle,attr:text,,Camera Toggle DESC
1770,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[532],string,str_options_description.ViewOrders,attr:text,,View Orders DESC
1771,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[533],string,str_options_description.SelectOrder1,attr:text,,SelectOrder1 DESC
1772,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[534],string,str_options_description.SelectOrder2,attr:text,,SelectOrder2 DESC
1773,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[535],string,str_options_description.SelectOrder3,attr:text,,SelectOrder3 DESC
1774,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[536],string,str_options_description.SelectOrder4,attr:text,,SelectOrder4 DESC
1775,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[537],string,str_options_description.SelectOrder5,attr:text,,SelectOrder5 DESC
1776,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[538],string,str_options_description.SelectOrder6,attr:text,,SelectOrder6 DESC
1777,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[539],string,str_options_description.SelectOrder7,attr:text,,SelectOrder7 DESC
1778,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[540],string,str_options_description.SelectOrder8,attr:text,,SelectOrder8 DESC
1779,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[541],string,str_options_description.SelectOrderReturn,attr:text,,SelectOrder9 DESC
1780,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[542],string,str_options_description.EveryoneHear,attr:text,,Everyone Hear DESC
1781,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[543],string,str_options_description.Group0Hear,attr:text,,Group 0 Hear DESC
1782,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[544],string,str_options_description.Group1Hear,attr:text,,Group 1 Hear DESC
1783,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[545],string,str_options_description.Group2Hear,attr:text,,Group 2 Hear DESC
1784,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[546],string,str_options_description.Group3Hear,attr:text,,Group 3 Hear DESC
1785,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[547],string,str_options_description.Group4Hear,attr:text,,Group 4 Hear DESC
1786,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[548],string,str_options_description.Group5Hear,attr:text,,Group 5 Hear DESC
1787,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[549],string,str_options_description.Group6Hear,attr:text,,Group 6 Hear DESC
1788,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[550],string,str_options_description.Group7Hear,attr:text,,Group 7 Hear DESC
1790,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[552],string,str_options_description.ReverseOrderGroup,attr:text,,Reverse Order Group DESC
1793,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[555],string,str_options_description.BannerWindow,attr:text,,Banner Window DESC
1794,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[556],string,str_options_description.CharacterWindow,attr:text,,Character Window DESC
1795,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[557],string,str_options_description.InventoryWindow,attr:text,,Inventory Window DESC
1797,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[559],string,str_options_description.PartyWindow,attr:text,,Party Window DESC
1799,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[561],string,str_options_description.GameLogWindow,attr:text,,Game Log Window DESC
1800,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[562],string,str_options_description.QuickSave,attr:text,,Quick Save DESC
1801,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[563],string,str_options_description.TakeScreenshot,attr:text,,Take Screenshot DESC
1802,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[564],string,str_options_description.MapMoveForward,attr:text,,Map Move Forward DESC
1803,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[565],string,str_options_description.MapMoveBackward,attr:text,,Map Move Backward DESC
1804,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[566],string,str_options_description.MapMoveLeft,attr:text,,Map Move Left DESC
1805,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[567],string,str_options_description.MapMoveRight,attr:text,,Map Move Right DESC
1806,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[568],string,str_options_description.MapFastMove,attr:text,,Map Fast Move DESC
1807,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[569],string,str_options_description.MapZoomIn,attr:text,,Map Zoom In DESC
1808,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[570],string,str_options_description.MapZoomOut,attr:text,,Map Zoom Out DESC
1809,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[571],string,str_options_description.MapWait,attr:text,,Map Wait DESC
1810,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[572],string,str_options_description.MapSelect,attr:text,,Map Select DESC
1811,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[573],string,str_options_description.MapContextMenu,attr:text,,Map Context Menu DESC
1812,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[574],string,str_options_description.MapCameraFollowMode,attr:text,,Map Camera Follow Mode DESC
1813,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[575],string,str_options_description.MapTimeStop,attr:text,,Map Time Stop DESC
1814,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[576],string,str_options_description.MapTimeNormal,attr:text,,Map Time Normal
1815,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[577],string,str_options_description.MapTimeFastForward,attr:text,,Map Time Fast Forward DESC
1816,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[578],string,str_options_description.MenuSwitchToLeftTab,attr:text,,UI Switch To Left Tab DESC
1817,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[579],string,str_options_description.MenuSwitchToRightTab,attr:text,,UI Switch To Right Tab DESC
1818,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[580],string,str_options_description.MenuMoveUp,attr:text,,UI Move Up DESC
1819,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[581],string,str_options_description.MenuMoveDown,attr:text,,UI Move Down DESC
1820,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[582],string,str_options_description.MenuMoveLeft,attr:text,,UI Move Left DESC
1821,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[583],string,str_options_description.MenuMoveRight,attr:text,,UI Move Right DESC
1822,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[584],string,str_options_description.MenuEnter,attr:text,,UI Enter DESC
1823,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[585],string,str_options_description.MenuLeave,attr:text,,UI Leave DESC
1979,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[741],string,str_key_name.PhotoModeHotKeyCategory_IncreaseFocus,attr:text,,Increase Focus
1980,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[742],string,str_key_name.PhotoModeHotKeyCategory_DecreaseFocus,attr:text,,Decrease Focus
1981,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[743],string,str_key_name.PhotoModeHotKeyCategory_IncreaseFocusStart,attr:text,,Increase FocusStart
1982,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[744],string,str_key_name.PhotoModeHotKeyCategory_DecreaseFocusStart,attr:text,,Decrease FocusStart
1983,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[745],string,str_key_name.PhotoModeHotKeyCategory_IncreaseFocusEnd,attr:text,,Increase FocusEnd
1984,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[746],string,str_key_name.PhotoModeHotKeyCategory_DecreaseFocusEnd,attr:text,,Decrease FocusEnd
2228,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[990],string,str_game_key_text.controllerrdown,attr:text,,A
2229,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[991],string,str_game_key_text.controllerrright,attr:text,,B
2230,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[992],string,str_game_key_text.controllerrleft,attr:text,,X
2231,原版,Native,系统文本,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[993],string,str_game_key_text.controllerrup,attr:text,,Y
9216,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1],string,str_STR1_STR2,attr:text,,{STR1}{STR2}
9217,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[2],string,str_STR1_space_STR2,attr:text,,{STR1} {STR2}
9223,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[8],string,str_LEFT_RIGHT,attr:text,,{LEFT}{RIGHT}
9240,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[25],string,str_initial_menu_option.None,attr:text,,ERROR_MISSING_NAME
9305,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[90],string,str_you_have_encountered_but_in_raft_state,attr:text,,Your enemy caught you while you were drifting to shore. You are in no condition to fight.
9414,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[199],string,str_faction_description,attr:text,,Faction are niceTODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO
9447,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[232],string,str_clan_party_target_size,attr:text,,Target Size
9449,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[234],string,str_clan_description,attr:text,,Do you wanna join my clan giveaway?TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO_TODO
9545,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[330],string,str_garrison_effect_with_perk,attr:text,,Garrison effect with perks
9831,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[616],string,str_action_disabled_reason_raft_state,attr:text,,You cannot perform this action while you are drifting to shore.
9881,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[666],string,str_error,attr:text,,Error
9882,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[667],string,str_error_string,attr:text,,ERROR!!!ERROR!!!!ERROR!!!ERROR!!!ERROR!!!ERROR!!!!ERROR!!!ERROR!!!!ERROR!!!ERROR!!!!ERROR!!!ERROR!!!!ERROR!!!ERROR!!!!ERROR!!!ERROR!!!!!
10401,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1186],string,str_party_generic_label,attr:text,,{?PAY_OR_GET}+{?}-{\?}{TRADE_AMOUNT}{LABEL_ICON}
10680,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1465],string,str_inventory_type_28,attr:text,,Armor Extra
10957,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1742],string,str_siege_weapon_tooltip_text.bricole,attr:text,,<b>Bricole</b>{NEWLINE}TODO BRICOLE DESC.
10958,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1743],string,str_siege_weapon_tooltip_text.onager,attr:text,,<b>Onager</b>{NEWLINE}TODO ONAGER DESC.
10959,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1744],string,str_siege_weapon_tooltip_text.fire_onager,attr:text,,<b>Fire Onager</b>{NEWLINE}TODO FIRE ONAGER DESC.
10960,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1745],string,str_siege_weapon_tooltip_text.catapult,attr:text,,<b>Catapult</b>{NEWLINE}TODO CATAPULT DESC.
10961,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1746],string,str_siege_weapon_tooltip_text.fire_catapult,attr:text,,<b>Fire Catapult</b>{NEWLINE}TODO FIRE CATAPULT DESC.
11019,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[1804],string,str_formation_ai_sergeant_instruction_text,attr:text,,Your unit is expected to: {BEHAVIOUR_NAME_BEGIN}{?IS_PLURAL} and {?}{\?}{BEHAVIOUR_NAME_END}{?IS_GENERAL_SIDE} from {SIDE_STRING}{?}{\?}
11221,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[2009],string,combat_log_hit_bone,attr:text,,Hit bone: {BONE}.
11273,原版,Native,系统文本,module_strings.xml,Native/ModuleData/module_strings.xml,/strings[1]/string[2061],string,str_building_effect_explanation.MaximumShipCount,attr:text,,+{BONUS_AMOUNT} TEMP SHIP AMOUNT
14523,原版,Native,系统文本,native_strings.xml,Native/ModuleData/native_strings.xml,/strings[1]/string[511],string,str_multiplayer_scene_name.mp_siege_map_004_rs,attr:text,,Desert test siege map TEMP
20257,原版,SandBox,系统文本,action_strings.xml,SandBox/ModuleData/action_strings.xml,/strings[1]/string[21],string,str_add_contraband_news,attr:text,,Trading of {ITEM} is forbidden by the {FACTION_NAME_1}.
20289,原版,SandBox,系统文本,action_strings.xml,SandBox/ModuleData/action_strings.xml,/strings[1]/string[53],string,str_notification_common_area_fight,attr:text,,{SETTLEMENT}
20297,原版,SandBox,系统文本,action_strings.xml,SandBox/ModuleData/action_strings.xml,/strings[1]/string[61],string,str_notification_quarrel,attr:text,,{LORD.LINK}
20720,原版,SandBox,系统文本,comment_strings.xml,SandBox/ModuleData/comment_strings.xml,/strings[1]/string[243],string,str_salutation.metbefore,attr:text,,{PLAYER.NAME}
20737,原版,SandBox,系统文本,comment_strings.xml,SandBox/ModuleData/comment_strings.xml,/strings[1]/string[260],string,str_salutation.hostile,attr:text,,{PLAYER.NAME}
32092,原版,SandBox,系统文本,module_strings.xml,SandBox/ModuleData/module_strings.xml,/strings[1]/string[21],string,str_game_action_note.DefaultNote,attr:text,,DefaultNote
32093,原版,SandBox,系统文本,module_strings.xml,SandBox/ModuleData/module_strings.xml,/strings[1]/string[22],string,str_game_action_note.EasyPlayerVictory,attr:text,,EasyPlayerVictory
32094,原版,SandBox,系统文本,module_strings.xml,SandBox/ModuleData/module_strings.xml,/strings[1]/string[23],string,str_game_action_note.AgainstGreatOdds,attr:text,,AgainstGreatOdds
